"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some Other Race alone","Margin of Error!!Total:!!Some Other Race alone","Estimate!!Total:!!Two or More Races:","Margin of Error!!Total:!!Two or More Races:","Estimate!!Total:!!Two or More Races:!!Two races including Some Other Race","Margin of Error!!Total:!!Two or More Races:!!Two races including Some Other Race","Estimate!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races","Margin of Error!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races",
"1500000US360050019031","Block Group 1; Census Tract 19.03; Bronx County; New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US360050019032","Block Group 2; Census Tract 19.03; Bronx County; New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US360050019040","Block Group 0; Census Tract 19.04; Bronx County; New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US360050019041","Block Group 1; Census Tract 19.04; Bronx County; New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US360050019042","Block Group 2; Census Tract 19.04; Bronx County; New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US360050020011","Block Group 1; Census Tract 20.01; Bronx County; New York","2499","834","389","334","914","373","53","51","0","13","0","13","815","660","328","261","291","260","37","60",
"1500000US360050020012","Block Group 2; Census Tract 20.01; Bronx County; New York","988","360","237","267","479","276","0","13","0","13","0","13","211","169","61","70","50","66","11","36",
"1500000US360050020013","Block Group 3; Census Tract 20.01; Bronx County; New York","813","435","0","13","382","343","0","13","0","13","0","13","290","284","141","149","14","26","127","145",
"1500000US360050020021","Block Group 1; Census Tract 20.02; Bronx County; New York","632","382","59","94","121","156","0","13","0","13","0","13","452","358","0","13","0","13","0","13",
"1500000US360050020022","Block Group 2; Census Tract 20.02; Bronx County; New York","1669","726","286","412","16","28","0","13","0","13","0","13","946","384","421","644","15","25","406","648",
"1500000US360050020023","Block Group 3; Census Tract 20.02; Bronx County; New York","1388","764","251","328","932","554","0","13","0","13","0","13","113","159","92","151","92","151","0","13",
"1500000US360050023001","Block Group 1; Census Tract 23; Bronx County; New York","2211","544","139","110","1002","317","216","272","0","13","0","13","673","466","181","153","104","143","77","72",
"1500000US360050023002","Block Group 2; Census Tract 23; Bronx County; New York","786","420","138","144","275","277","0","13","0","13","0","13","340","296","33","50","33","50","0","13",
"1500000US360050023003","Block Group 3; Census Tract 23; Bronx County; New York","1530","412","179","166","418","181","3","5","0","13","0","13","552","278","378","303","378","303","0","13",
"1500000US360050024000","Block Group 0; Census Tract 24; Bronx County; New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US360050024001","Block Group 1; Census Tract 24; Bronx County; New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US360050025001","Block Group 1; Census Tract 25; Bronx County; New York","1617","597","129","152","318","291","135","219","0","13","0","13","1003","483","32","40","26","37","6","14",
"1500000US360050025002","Block Group 2; Census Tract 25; Bronx County; New York","1023","406","71","80","553","364","0","13","0","13","0","13","115","116","284","196","187","172","97","119",
"1500000US360050025003","Block Group 3; Census Tract 25; Bronx County; New York","787","273","134","103","124","115","113","166","0","13","0","13","205","122","211","212","138","186","73","115",
"1500000US360050025004","Block Group 4; Census Tract 25; Bronx County; New York","1426","609","616","573","426","330","0","13","0","13","0","13","309","311","75","95","18","27","57","91",
"1500000US360050025005","Block Group 5; Census Tract 25; Bronx County; New York","607","392","106","79","119","169","0","13","0","13","0","13","80","90","302","368","95","104","207","268",
"1500000US360050027011","Block Group 1; Census Tract 27.01; Bronx County; New York","1018","406","14","22","299","243","0","13","0","13","0","13","584","334","121","123","121","123","0","13",
"1500000US360050027012","Block Group 2; Census Tract 27.01; Bronx County; New York","1812","541","136","94","607","259","0","13","27","31","0","13","988","495","54","69","54","69","0","13",
"1500000US360050027021","Block Group 1; Census Tract 27.02; Bronx County; New York","1509","640","40","60","655","448","0","13","0","13","0","13","673","525","141","107","141","107","0","13",
"1500000US360050027022","Block Group 2; Census Tract 27.02; Bronx County; New York","891","430","11","19","248","155","0","13","0","13","0","13","323","277","309","328","309","328","0","13",
"1500000US360050027023","Block Group 3; Census Tract 27.02; Bronx County; New York","1123","452","38","59","444","295","58","95","0","13","0","13","451","366","132","97","37","36","95","89",
"1500000US360050027024","Block Group 4; Census Tract 27.02; Bronx County; New York","1633","678","146","156","510","403","0","13","0","13","0","13","746","401","231","232","231","232","0","13",
"1500000US360050028001","Block Group 1; Census Tract 28; Bronx County; New York","1104","454","85","84","747","352","0","13","0","13","0","13","160","149","112","141","29","69","83","124",
"1500000US360050028002","Block Group 2; Census Tract 28; Bronx County; New York","1234","445","147","174","883","377","0","13","0","13","0","13","151","114","53","73","39","68","14","25",
"1500000US360050028003","Block Group 3; Census Tract 28; Bronx County; New York","1534","632","114","181","786","484","0","13","0","13","0","13","609","535","25","41","25","41","0","13",
"1500000US360050028004","Block Group 4; Census Tract 28; Bronx County; New York","1548","432","245","231","1098","474","54","71","0","13","0","13","151","217","0","13","0","13","0","13",
"1500000US360050031001","Block Group 1; Census Tract 31; Bronx County; New York","2641","453","393","227","1053","302","13","21","343","296","0","13","633","234","206","116","153","111","53","44",
"1500000US360050033001","Block Group 1; Census Tract 33; Bronx County; New York","584","214","152","129","261","189","0","13","0","13","0","13","99","88","72","92","72","92","0","13",
"1500000US360050033002","Block Group 2; Census Tract 33; Bronx County; New York","1675","587","0","13","625","412","93","130","0","13","0","13","902","496","55","102","55","102","0","13",
"1500000US360050033003","Block Group 3; Census Tract 33; Bronx County; New York","1148","480","110","130","509","318","0","13","0","13","0","13","463","318","66","92","33","38","33","90",
"1500000US360050035001","Block Group 1; Census Tract 35; Bronx County; New York","945","319","81","66","264","209","6","11","0","13","0","13","153","141","441","280","108","156","333","230",
"1500000US360050035002","Block Group 2; Census Tract 35; Bronx County; New York","840","262","105","102","437","229","0","13","24","46","0","13","118","131","156","134","87","98","69","82",
"1500000US360050035003","Block Group 3; Census Tract 35; Bronx County; New York","1744","881","103","73","690","804","0","13","0","13","0","13","722","397","229","220","229","220","0","13",
"1500000US360050037001","Block Group 1; Census Tract 37; Bronx County; New York","285","165","24","22","117","95","0","13","0","13","0","13","57","70","87","144","87","144","0","13",
"1500000US360050038001","Block Group 1; Census Tract 38; Bronx County; New York","1215","157","34","61","145","108","0","13","46","56","0","13","900","235","90","56","90","56","0","13",
"1500000US360050039001","Block Group 1; Census Tract 39; Bronx County; New York","1548","539","158","219","9","16","8","21","0","13","0","13","1207","548","166","232","166","232","0","13",
"1500000US360050039002","Block Group 2; Census Tract 39; Bronx County; New York","995","553","18","31","0","13","245","398","0","13","0","13","82","115","650","482","650","482","0","13",
"1500000US360050039003","Block Group 3; Census Tract 39; Bronx County; New York","1801","718","567","506","110","87","30","187","12","21","0","13","981","604","101","91","101","91","0","13",
"1500000US360050039004","Block Group 4; Census Tract 39; Bronx County; New York","326","317","115","159","0","13","0","13","0","13","0","13","89","134","122","129","122","129","0","13",
"1500000US360050039005","Block Group 5; Census Tract 39; Bronx County; New York","1676","1010","47","65","121","127","4","6","101","176","47","85","1311","923","45","52","28","44","17","28",
"1500000US360050040011","Block Group 1; Census Tract 40.01; Bronx County; New York","1378","320","142","112","212","122","27","49","397","209","0","13","462","247","138","96","127","95","11","18",
"1500000US360050041001","Block Group 1; Census Tract 41; Bronx County; New York","1277","539","194","150","449","301","46","80","0","13","0","13","266","242","322","255","291","236","31","53",
"1500000US360050041002","Block Group 2; Census Tract 41; Bronx County; New York","1465","1076","296","256","233","368","0","13","68","104","0","13","717","919","151","143","75","88","76","117",
"1500000US360050041003","Block Group 3; Census Tract 41; Bronx County; New York","218","249","152","247","18","55","0","13","0","13","0","13","48","78","0","13","0","13","0","13",
"1500000US360050041004","Block Group 4; Census Tract 41; Bronx County; New York","3312","970","104","159","1732","633","0","13","0","13","0","13","1061","502","415","604","415","604","0","13",
"1500000US360050042001","Block Group 1; Census Tract 42; Bronx County; New York","866","492","190","208","270","343","49","77","0","13","0","13","172","203","185","325","0","13","185","325",
"1500000US360050042002","Block Group 2; Census Tract 42; Bronx County; New York","2025","957","175","198","1106","687","0","13","18","27","0","13","473","526","253","241","253","241","0","13",
"1500000US360050042003","Block Group 3; Census Tract 42; Bronx County; New York","1704","760","23","36","1315","801","0","13","0","13","0","13","306","281","60","105","60","105","0","13",
"1500000US360050042004","Block Group 4; Census Tract 42; Bronx County; New York","1570","975","645","846","234","231","0","13","0","13","0","13","456","350","235","200","199","155","36","53",
"1500000US360050042005","Block Group 5; Census Tract 42; Bronx County; New York","1177","703","53","89","809","653","0","13","0","13","0","13","155","228","160","197","160","197","0","13",
"1500000US360050042006","Block Group 6; Census Tract 42; Bronx County; New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US360050042007","Block Group 7; Census Tract 42; Bronx County; New York","634","442","0","13","257","216","0","13","0","13","0","13","377","418","0","13","0","13","0","13",
"1500000US360050043001","Block Group 1; Census Tract 43; Bronx County; New York","1241","547","21","36","280","159","13","21","0","13","0","13","628","496","299","265","65","101","234","246",
"1500000US360050043002","Block Group 2; Census Tract 43; Bronx County; New York","1856","757","55","73","868","362","0","13","0","13","0","13","625","373","308","225","308","225","0","13",
"1500000US360050043003","Block Group 3; Census Tract 43; Bronx County; New York","1294","667","441","361","330","250","0","13","0","13","0","13","290","329","233","278","73","89","160","194",
"1500000US360050043004","Block Group 4; Census Tract 43; Bronx County; New York","650","308","119","79","204","164","31","61","0","13","0","13","106","107","190","204","190","204","0","13",
"1500000US360050044001","Block Group 1; Census Tract 44; Bronx County; New York","1175","393","249","198","456","237","0","13","0","13","0","13","280","212","190","224","190","224","0","13",
"1500000US360050044002","Block Group 2; Census Tract 44; Bronx County; New York","534","292","66","83","273","261","0","13","0","13","0","13","138","153","57","71","41","51","16","27",
"1500000US360050044003","Block Group 3; Census Tract 44; Bronx County; New York","1994","513","173","168","681","319","14","23","141","209","0","13","900","415","85","95","73","92","12","19",
"1500000US360050044004","Block Group 4; Census Tract 44; Bronx County; New York","620","321","25","38","269","207","0","13","0","13","0","13","265","211","61","79","0","13","61","79",
"1500000US360050046001","Block Group 1; Census Tract 46; Bronx County; New York","1784","365","439","259","567","251","0","13","0","13","0","13","347","133","431","271","382","262","49","71",
"1500000US360050048001","Block Group 1; Census Tract 48; Bronx County; New York","2124","614","370","236","364","423","0","13","0","13","0","13","1320","371","70","75","70","75","0","13",
"1500000US360050048002","Block Group 2; Census Tract 48; Bronx County; New York","2015","475","64","99","539","295","0","13","130","122","0","13","1079","402","203","211","192","208","11","17",
"1500000US360050050011","Block Group 1; Census Tract 50.01; Bronx County; New York","838","419","10","15","313","327","49","75","41","65","0","13","296","249","129","145","129","145","0","13",
"1500000US360050050012","Block Group 2; Census Tract 50.01; Bronx County; New York","1740","552","0","13","345","175","0","13","0","13","0","13","1301","551","94","94","94","94","0","13",
"1500000US360050050013","Block Group 3; Census Tract 50.01; Bronx County; New York","949","424","64","93","193","135","182","262","0","13","0","13","469","259","41","47","27","42","14","23",
"1500000US360050050014","Block Group 4; Census Tract 50.01; Bronx County; New York","1070","346","6","11","610","271","0","13","26","45","0","13","344","247","84","91","61","69","23","34",
"1500000US360050050021","Block Group 1; Census Tract 50.02; Bronx County; New York","1866","537","105","99","398","252","164","247","0","13","43","91","939","391","217","221","209","220","8","14",
"1500000US360050050022","Block Group 2; Census Tract 50.02; Bronx County; New York","1218","624","0","13","308","288","0","13","0","13","0","13","836","516","74","76","74","76","0","13",
"1500000US360050050023","Block Group 3; Census Tract 50.02; Bronx County; New York","1896","918","0","13","764","851","0","13","0","13","0","13","931","425","201","175","30","47","171","158",
"1500000US360050050024","Block Group 4; Census Tract 50.02; Bronx County; New York","1358","413","14","21","128","88","0","13","0","13","0","13","944","403","272","156","262","153","10","16",
"1500000US360050051001","Block Group 1; Census Tract 51; Bronx County; New York","306","261","65","84","0","13","0","13","0","13","0","13","139","172","102","144","102","144","0","13",
"1500000US360050051002","Block Group 2; Census Tract 51; Bronx County; New York","4434","1365","502","762","2701","972","0","13","0","13","0","13","365","322","866","700","622","614","244","230",
"1500000US360050051003","Block Group 3; Census Tract 51; Bronx County; New York","2055","802","84","74","565","325","0","13","0","13","0","13","1339","837","67","75","67","75","0","13",
"1500000US360050052001","Block Group 1; Census Tract 52; Bronx County; New York","949","292","60","77","321","156","0","13","0","13","0","13","525","290","43","50","11","16","32","47",
"1500000US360050052002","Block Group 2; Census Tract 52; Bronx County; New York","838","188","59","57","335","146","56","85","0","13","0","13","308","116","80","86","80","86","0","13",
"1500000US360050053001","Block Group 1; Census Tract 53; Bronx County; New York","2367","884","40","62","1419","698","0","13","0","13","0","13","790","485","118","143","0","13","118","143",
"1500000US360050053002","Block Group 2; Census Tract 53; Bronx County; New York","2229","1015","477","485","902","524","0","13","0","13","0","13","842","528","8","17","0","13","8","17",
"1500000US360050054001","Block Group 1; Census Tract 54; Bronx County; New York","928","434","25","34","367","313","44","67","0","13","0","13","411","283","81","91","34","58","47","76",
"1500000US360050054002","Block Group 2; Census Tract 54; Bronx County; New York","2750","811","33","29","941","438","0","13","0","13","0","13","1346","625","430","429","393","424","37","48",
"1500000US360050054003","Block Group 3; Census Tract 54; Bronx County; New York","766","359","34","55","149","175","0","13","110","173","0","13","264","220","209","156","186","155","23","26",
"1500000US360050054004","Block Group 4; Census Tract 54; Bronx County; New York","862","369","0","13","217","219","104","180","23","35","0","13","379","224","139","154","82","124","57","89",
"1500000US360050056001","Block Group 1; Census Tract 56; Bronx County; New York","828","226","39","39","143","93","30","38","0","13","0","13","464","184","152","118","152","118","0","13",
"1500000US360050056002","Block Group 2; Census Tract 56; Bronx County; New York","972","463","0","13","0","13","0","13","71","131","0","13","681","384","220","217","70","101","150","198",
"1500000US360050056003","Block Group 3; Census Tract 56; Bronx County; New York","731","323","19","23","268","181","0","13","36","55","0","13","370","225","38","72","5","7","33","73",
"1500000US360050059021","Block Group 1; Census Tract 59.02; Bronx County; New York","1442","535","591","334","214","306","0","13","62","73","0","13","341","255","234","306","0","13","234","306",
"1500000US360050059022","Block Group 2; Census Tract 59.02; Bronx County; New York","1602","325","204","172","487","229","0","13","0","13","0","13","231","212","680","266","624","248","56","62",
"1500000US360050060001","Block Group 1; Census Tract 60; Bronx County; New York","1220","351","53","44","264","136","11","14","0","13","0","13","515","324","377","140","240","110","137","101",
"1500000US360050060002","Block Group 2; Census Tract 60; Bronx County; New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US360050061001","Block Group 1; Census Tract 61; Bronx County; New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US360050061002","Block Group 2; Census Tract 61; Bronx County; New York","2807","656","325","275","2180","621","10","17","0","13","0","13","193","112","99","92","63","83","36","42",
"1500000US360050061003","Block Group 3; Census Tract 61; Bronx County; New York","1026","430","0","13","968","425","0","13","30","47","0","13","28","35","0","13","0","13","0","13",
"1500000US360050061004","Block Group 4; Census Tract 61; Bronx County; New York","2","3","1","2","0","13","0","13","0","13","0","13","0","13","1","2","1","2","0","13",
"1500000US360050062001","Block Group 1; Census Tract 62; Bronx County; New York","577","392","77","80","398","334","0","13","0","13","0","13","102","105","0","13","0","13","0","13",
"1500000US360050062002","Block Group 2; Census Tract 62; Bronx County; New York","2305","1065","0","13","1182","792","0","13","0","13","0","13","976","746","147","179","147","179","0","13",
"1500000US360050062003","Block Group 3; Census Tract 62; Bronx County; New York","1257","348","111","149","626","348","0","13","0","13","0","13","511","259","9","15","9","15","0","13",
"1500000US360050062004","Block Group 4; Census Tract 62; Bronx County; New York","1457","970","0","13","201","299","0","13","0","13","0","13","1154","854","102","168","102","168","0","13",
"1500000US360050062005","Block Group 5; Census Tract 62; Bronx County; New York","610","414","77","130","133","118","0","13","24","39","0","13","360","420","16","26","16","26","0","13",
"1500000US360050063011","Block Group 1; Census Tract 63.01; Bronx County; New York","943","601","162","174","194","184","0","13","0","13","0","13","532","534","55","71","55","71","0","13",
"1500000US360050063012","Block Group 2; Census Tract 63.01; Bronx County; New York","1076","554","661","524","123","108","0","13","100","133","0","13","147","158","45","74","0","13","45","74",
"1500000US360050063013","Block Group 3; Census Tract 63.01; Bronx County; New York","802","589","0","13","695","571","0","13","0","13","0","13","103","163","4","7","0","13","4","7",
"1500000US360050063014","Block Group 4; Census Tract 63.01; Bronx County; New York","2985","942","687","576","1691","592","0","13","0","13","0","13","437","426","170","194","108","176","62","77",
"1500000US360050063015","Block Group 5; Census Tract 63.01; Bronx County; New York","245","241","27","46","218","241","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US360050063016","Block Group 6; Census Tract 63.01; Bronx County; New York","193","77","14","39","121","71","0","13","0","13","0","13","38","35","20","32","20","32","0","13",
"1500000US360050063021","Block Group 1; Census Tract 63.02; Bronx County; New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US360050064001","Block Group 1; Census Tract 64; Bronx County; New York","1816","548","74","69","623","312","0","13","59","66","0","13","669","429","391","323","380","321","11","16",
"1500000US360050064002","Block Group 2; Census Tract 64; Bronx County; New York","705","314","111","88","173","167","0","13","0","13","0","13","413","273","8","22","8","22","0","13",
"1500000US360050064003","Block Group 3; Census Tract 64; Bronx County; New York","718","387","54","86","322","299","0","13","0","13","0","13","270","250","72","98","72","98","0","13",
"1500000US360050064004","Block Group 4; Census Tract 64; Bronx County; New York","608","278","0","13","182","210","0","13","0","13","0","13","314","190","112","161","105","160","7","13",
"1500000US360050065001","Block Group 1; Census Tract 65; Bronx County; New York","485","218","129","106","184","131","0","13","69","100","2","5","67","77","34","42","8","9","26","41",
"1500000US360050065002","Block Group 2; Census Tract 65; Bronx County; New York","3787","1086","1082","971","1348","680","0","13","0","13","0","13","1125","401","232","206","128","114","104","172",
"1500000US360050065003","Block Group 3; Census Tract 65; Bronx County; New York","459","507","43","50","324","510","0","13","0","13","0","13","92","148","0","13","0","13","0","13",
"1500000US360050065004","Block Group 4; Census Tract 65; Bronx County; New York","451","304","71","103","68","56","0","13","0","13","0","13","312","292","0","13","0","13","0","13",
"1500000US360050067001","Block Group 1; Census Tract 67; Bronx County; New York","197","191","31","40","166","195","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US360050067002","Block Group 2; Census Tract 67; Bronx County; New York","1759","1480","0","13","0","13","0","13","0","13","283","438","1269","1468","207","232","150","181","57","90",
"1500000US360050067003","Block Group 3; Census Tract 67; Bronx County; New York","471","299","0","13","317","299","0","13","0","13","0","13","125","187","29","48","29","48","0","13",
"1500000US360050067004","Block Group 4; Census Tract 67; Bronx County; New York","1525","678","0","13","1010","690","0","13","0","13","0","13","104","179","411","413","382","404","29","56",
"1500000US360050067005","Block Group 5; Census Tract 67; Bronx County; New York","706","624","88","112","100","119","0","13","0","13","0","13","518","563","0","13","0","13","0","13",
"1500000US360050067006","Block Group 6; Census Tract 67; Bronx County; New York","1234","1122","0","13","254","197","0","13","0","13","0","13","227","221","753","1113","753","1113","0","13",
"1500000US360050068001","Block Group 1; Census Tract 68; Bronx County; New York","1399","485","157","155","171","120","0","13","334","273","0","13","691","424","46","55","19","29","27","43",
"1500000US360050068002","Block Group 2; Census Tract 68; Bronx County; New York","466","312","0","13","144","146","0","13","0","13","0","13","276","266","46","73","0","13","46","73",
"1500000US360050068003","Block Group 3; Census Tract 68; Bronx County; New York","756","339","153","173","73","88","0","13","0","13","0","13","459","311","71","81","11","18","60","80",
"1500000US360050069001","Block Group 1; Census Tract 69; Bronx County; New York","2332","955","98","107","933","477","0","13","38","53","0","13","820","635","443","466","48","47","395","463",
"1500000US360050069002","Block Group 2; Census Tract 69; Bronx County; New York","1406","812","418","544","237","280","16","33","0","13","0","13","722","591","13","26","13","26","0","13",
"1500000US360050069003","Block Group 3; Census Tract 69; Bronx County; New York","1188","741","119","125","94","139","0","13","0","13","0","13","866","672","109","185","109","185","0","13",
"1500000US360050069004","Block Group 4; Census Tract 69; Bronx County; New York","1598","830","0","13","1188","630","0","13","0","13","0","13","26","40","384","568","384","568","0","13",
"1500000US360050070001","Block Group 1; Census Tract 70; Bronx County; New York","2534","514","337","227","702","309","0","13","180","161","0","13","1248","486","67","48","45","39","22","26",
"1500000US360050070002","Block Group 2; Census Tract 70; Bronx County; New York","673","253","0","13","66","68","0","13","132","117","0","13","418","206","57","90","57","90","0","13",
"1500000US360050070003","Block Group 3; Census Tract 70; Bronx County; New York","994","430","122","163","222","214","0","13","73","87","0","13","381","373","196","156","117","113","79","97",
"1500000US360050071001","Block Group 1; Census Tract 71; Bronx County; New York","702","310","70","71","114","89","0","13","45","50","0","13","420","240","53","190","53","190","0","13",
"1500000US360050071002","Block Group 2; Census Tract 71; Bronx County; New York","1860","349","249","147","723","307","0","13","34","44","0","13","544","251","310","209","310","209","0","13",
"1500000US360050072001","Block Group 1; Census Tract 72; Bronx County; New York","2186","748","210","189","366","356","0","13","926","429","8","13","645","432","31","50","0","13","31","50",
"1500000US360050072002","Block Group 2; Census Tract 72; Bronx County; New York","1613","668","128","117","38","21","0","13","1090","514","0","13","166","178","191","234","34","31","157","234",
"1500000US360050072003","Block Group 3; Census Tract 72; Bronx County; New York","683","417","16","34","254","262","5","10","224","254","0","13","89","114","95","110","79","107","16","24",
"1500000US360050072004","Block Group 4; Census Tract 72; Bronx County; New York","889","541","122","142","157","183","0","13","313","435","0","13","288","204","9","14","9","14","0","13",
"1500000US360050073001","Block Group 1; Census Tract 73; Bronx County; New York","2175","783","322","472","1006","658","0","13","72","109","45","74","696","486","34","52","34","52","0","13",
"1500000US360050073002","Block Group 2; Census Tract 73; Bronx County; New York","604","342","97","96","297","237","184","233","0","13","0","13","26","41","0","13","0","13","0","13",
"1500000US360050073003","Block Group 3; Census Tract 73; Bronx County; New York","1776","449","0","13","799","351","0","13","0","13","0","13","694","372","283","308","197","265","86","137",
"1500000US360050074001","Block Group 1; Census Tract 74; Bronx County; New York","1353","615","180","259","824","269","0","13","0","13","0","13","102","95","247","302","232","300","15","23",
"1500000US360050074002","Block Group 2; Census Tract 74; Bronx County; New York","1018","398","38","45","270","250","0","13","0","13","0","13","475","286","235","222","135","179","100","140",
"1500000US360050074003","Block Group 3; Census Tract 74; Bronx County; New York","910","378","67","52","446","288","0","13","0","13","0","13","384","309","13","21","0","13","13","21",
"1500000US360050075001","Block Group 1; Census Tract 75; Bronx County; New York","1546","610","407","412","381","359","0","13","0","13","0","13","480","366","278","162","229","160","49","58",
"1500000US360050075002","Block Group 2; Census Tract 75; Bronx County; New York","3359","945","582","363","1210","633","53","81","29","36","0","13","639","559","846","723","846","723","0","13",
"1500000US360050075003","Block Group 3; Census Tract 75; Bronx County; New York","863","363","98","108","244","222","0","13","32","49","0","13","333","247","156","138","45","56","111","125",
