"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"1500000US360470094021","Block Group 1; Census Tract 94.02; Kings County; New York","456","166","20","22","0","13","38","36","0","13","9","16","17","20","0","13","93","107","0","13","19","22","33","37","76","92","0","13","0","13","31","32","120","76",
"1500000US360470094022","Block Group 2; Census Tract 94.02; Kings County; New York","501","173","34","40","0","13","11","24","18","29","29","33","0","13","57","69","19","30","8","14","26","28","29","32","27","26","125","143","7","10","22","31","89","55",
"1500000US360470096001","Block Group 1; Census Tract 96; Kings County; New York","490","112","22","27","26","31","28","26","41","56","33","45","40","40","9","16","45","41","41","52","0","13","28","32","91","74","37","50","0","13","37","39","12","15",
"1500000US360470096002","Block Group 2; Census Tract 96; Kings County; New York","447","117","30","33","32","43","0","13","8","14","0","13","33","47","0","13","25","33","46","51","12","15","48","43","95","63","0","13","76","66","10","18","32","30",
"1500000US360470096003","Block Group 3; Census Tract 96; Kings County; New York","379","133","6","9","0","13","0","13","0","13","9","13","0","13","19","19","8","12","0","13","11","20","13","14","25","22","55","69","25","31","103","98","105","56",
"1500000US360470096004","Block Group 4; Census Tract 96; Kings County; New York","592","192","12","18","0","13","8","14","65","48","32","40","0","13","26","36","27","33","44","71","9","14","50","48","98","150","49","40","38","38","46","41","88","63",
"1500000US360470098001","Block Group 1; Census Tract 98; Kings County; New York","451","165","0","13","12","19","9","16","37","41","17","27","6","10","26","39","0","13","72","55","10","16","18","28","108","146","31","37","11","17","80","78","14","22",
"1500000US360470098002","Block Group 2; Census Tract 98; Kings County; New York","575","191","75","57","80","83","0","13","0","13","8","12","64","71","22","25","19","29","0","13","61","49","9","15","96","110","89","103","36","56","1","2","15","24",
"1500000US360470098003","Block Group 3; Census Tract 98; Kings County; New York","451","112","0","13","73","61","4","6","9","14","49","49","0","13","9","19","0","13","60","52","56","61","59","44","87","61","8","16","18","31","19","30","0","13",
"1500000US360470098004","Block Group 4; Census Tract 98; Kings County; New York","386","105","0","13","40","44","30","48","18","28","0","13","27","32","1","2","18","28","0","13","102","73","49","42","9","14","49","44","8","16","35","40","0","13",
"1500000US360470100001","Block Group 1; Census Tract 100; Kings County; New York","435","163","35","46","27","45","43","36","0","13","36","46","0","13","0","13","43","67","48","69","52","81","0","13","70","112","42","63","29","45","10","16","0","13",
"1500000US360470100002","Block Group 2; Census Tract 100; Kings County; New York","486","210","16","26","2","3","2","6","44","53","18","27","26","41","35","39","21","34","35","57","60","65","10","15","41","48","104","154","18","25","0","13","54","61",
"1500000US360470100003","Block Group 3; Census Tract 100; Kings County; New York","385","114","27","31","21","35","0","13","0","13","51","55","36","42","0","13","0","13","0","13","21","33","88","67","48","48","0","13","31","35","40","63","22","36",
"1500000US360470100004","Block Group 4; Census Tract 100; Kings County; New York","479","200","114","103","38","60","0","13","31","42","14","22","8","14","0","13","0","13","0","13","46","41","0","13","59","70","94","148","25","30","0","13","50","53",
"1500000US360470101001","Block Group 1; Census Tract 101; Kings County; New York","438","111","11","19","0","13","0","13","61","61","0","13","0","13","67","64","9","18","0","13","0","13","79","72","38","54","28","30","31","39","30","30","84","54",
"1500000US360470101002","Block Group 2; Census Tract 101; Kings County; New York","511","132","0","13","19","31","30","49","0","13","55","70","0","13","14","23","50","73","0","13","0","13","13","21","29","45","2","3","31","38","112","91","156","82",
"1500000US360470101003","Block Group 3; Census Tract 101; Kings County; New York","647","325","14","22","0","13","0","13","102","77","13","20","51","51","0","13","25","40","0","13","0","13","12","20","79","53","11","17","27","30","25","30","288","327",
"1500000US360470102001","Block Group 1; Census Tract 102; Kings County; New York","399","120","0","13","0","13","0","13","0","13","24","29","0","13","75","57","10","17","15","21","35","37","132","89","19","27","60","56","8","14","21","23","0","13",
"1500000US360470102002","Block Group 2; Census Tract 102; Kings County; New York","365","108","33","40","0","13","0","13","52","44","0","13","18","26","37","41","19","29","18","28","23","28","65","47","3","6","9","14","12","20","53","79","23","26",
"1500000US360470102003","Block Group 3; Census Tract 102; Kings County; New York","368","100","34","41","14","22","30","39","51","45","79","54","27","44","7","16","10","15","0","13","26","41","6","9","0","13","24","35","14","23","37","39","9","13",
"1500000US360470104011","Block Group 1; Census Tract 104.01; Kings County; New York","266","64","16","25","9","29","0","13","0","13","0","13","12","16","13","19","47","27","28","26","29","30","22","34","73","45","0","13","0","13","0","13","17","30",
"1500000US360470104012","Block Group 2; Census Tract 104.01; Kings County; New York","348","116","0","13","1","2","35","29","27","42","0","13","0","13","26","37","15","20","12","13","63","49","71","92","35","32","9","15","9","13","7","10","38","31",
"1500000US360470104021","Block Group 1; Census Tract 104.02; Kings County; New York","232","74","10","14","46","40","13","20","8","15","17","26","17","23","1","2","0","13","0","13","11","16","28","31","30","33","16","25","3","6","28","30","4","13",
"1500000US360470104022","Block Group 2; Census Tract 104.02; Kings County; New York","399","147","40","31","20","22","12","19","69","47","88","118","0","13","44","61","33","40","0","13","0","13","38","32","1","3","0","13","9","14","24","25","21","21",
"1500000US360470106011","Block Group 1; Census Tract 106.01; Kings County; New York","379","81","5","9","28","34","35","27","0","13","81","48","0","13","0","13","25","35","22","23","0","13","67","60","23","32","37","43","20","32","16","23","20","24",
"1500000US360470106012","Block Group 2; Census Tract 106.01; Kings County; New York","208","81","8","14","27","35","1","3","30","34","5","8","41","49","0","13","0","13","9","14","0","13","63","55","14","22","0","13","0","13","7","13","3","7",
"1500000US360470106021","Block Group 1; Census Tract 106.02; Kings County; New York","354","167","4","9","8","12","13","20","1","3","0","13","29","37","0","13","0","13","39","44","56","60","126","152","0","13","22","25","7","10","28","21","21","21",
"1500000US360470106022","Block Group 2; Census Tract 106.02; Kings County; New York","254","127","7","12","7","12","36","60","30","42","0","13","0","13","15","18","20","26","0","13","8","13","31","40","14","17","56","90","24","25","6","9","0","13",
"1500000US360470108011","Block Group 1; Census Tract 108.01; Kings County; New York","241","110","0","13","0","13","18","26","29","34","0","13","0","13","12","14","51","85","6","9","0","13","41","38","23","26","10","16","7","11","22","25","22","23",
"1500000US360470108012","Block Group 2; Census Tract 108.01; Kings County; New York","329","87","35","36","13","21","6","9","32","34","0","13","28","31","6","9","13","22","24","38","11","19","47","51","33","35","20","33","26","42","35","41","0","13",
"1500000US360470108021","Block Group 1; Census Tract 108.02; Kings County; New York","504","139","38","40","0","13","0","13","47","29","9","13","21","25","42","37","33","31","50","44","7","13","75","51","95","120","11","14","40","37","27","36","9","17",
"1500000US360470108022","Block Group 2; Census Tract 108.02; Kings County; New York","184","60","16","27","7","12","0","13","16","28","0","13","0","13","19","32","16","18","3","5","0","13","23","24","23","30","20","32","0","13","9","14","32","34",
"1500000US360470110001","Block Group 1; Census Tract 110; Kings County; New York","332","74","5","9","0","13","0","13","18","31","0","13","14","23","0","13","18","29","0","13","44","37","0","13","69","45","58","30","35","45","44","53","27","41",
"1500000US360470110002","Block Group 2; Census Tract 110; Kings County; New York","285","98","19","23","20","18","0","13","8","12","3","4","0","13","6","9","18","23","25","31","0","13","19","15","85","78","17","19","0","13","52","57","13","17",
"1500000US360470112001","Block Group 1; Census Tract 112; Kings County; New York","854","304","14","23","194","213","20","34","0","13","10","16","0","13","0","13","84","88","0","13","34","52","109","95","183","160","87","85","75","65","0","13","44","70",
"1500000US360470112002","Block Group 2; Census Tract 112; Kings County; New York","267","181","11","28","63","68","0","13","27","42","0","13","0","13","0","13","0","13","21","35","16","24","0","13","1","3","101","158","0","13","27","31","0","13",
"1500000US360470112003","Block Group 3; Census Tract 112; Kings County; New York","389","211","35","56","0","13","6","11","0","13","15","24","41","66","85","84","28","36","0","13","13","24","115","175","19","32","0","13","15","24","17","28","0","13",
"1500000US360470112004","Block Group 4; Census Tract 112; Kings County; New York","500","140","45","69","16","24","0","13","41","42","46","73","12","23","21","35","0","13","0","13","23","35","35","61","65","54","26","32","30","35","129","77","11","26",
"1500000US360470114001","Block Group 1; Census Tract 114; Kings County; New York","224","93","0","13","0","13","0","13","0","13","0","13","0","13","34","48","0","13","18","21","64","72","20","31","0","13","54","64","33","49","1","3","0","13",
"1500000US360470114002","Block Group 2; Census Tract 114; Kings County; New York","416","145","70","64","0","13","14","37","7","25","27","34","29","39","19","22","0","13","0","13","0","13","30","47","131","93","55","77","0","13","12","18","22","31",
"1500000US360470114003","Block Group 3; Census Tract 114; Kings County; New York","249","128","0","13","0","13","0","13","40","57","0","13","0","13","0","13","0","13","0","13","69","77","46","58","29","32","0","13","0","13","6","14","59","55",
"1500000US360470116001","Block Group 1; Census Tract 116; Kings County; New York","488","225","99","68","35","34","7","12","0","13","24","37","0","13","0","13","0","13","39","43","42","47","155","198","37","39","0","13","8","14","13","17","29","44",
"1500000US360470116002","Block Group 2; Census Tract 116; Kings County; New York","394","114","39","44","53","46","1","3","9","15","8","12","50","54","0","13","0","13","80","79","0","13","16","19","15","24","0","13","36","49","56","65","31","54",
"1500000US360470116003","Block Group 3; Census Tract 116; Kings County; New York","220","81","0","13","0","13","0","13","59","59","14","23","21","25","8","13","32","38","22","35","7","10","0","13","45","39","5","8","0","13","0","13","7","10",
"1500000US360470117001","Block Group 1; Census Tract 117; Kings County; New York","410","106","0","13","5","10","11","16","0","13","0","13","0","13","0","13","2","13","0","13","0","13","4","9","32","31","48","43","62","41","76","58","170","78",
"1500000US360470117002","Block Group 2; Census Tract 117; Kings County; New York","354","105","0","13","0","13","20","31","0","13","0","13","0","13","12","18","0","13","34","51","0","13","63","46","33","29","31","30","10","15","55","61","96","63",
"1500000US360470117003","Block Group 3; Census Tract 117; Kings County; New York","483","193","34","50","12","19","0","13","0","13","21","24","0","13","0","13","0","13","0","13","12","23","46","41","170","185","40","31","13","20","51","41","84","39",
"1500000US360470118001","Block Group 1; Census Tract 118; Kings County; New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US360470118002","Block Group 2; Census Tract 118; Kings County; New York","236","61","0","13","22","22","0","13","19","16","5","9","14","22","14","22","0","13","14","17","7","12","38","31","34","34","12","13","24","37","14","14","19","19",
"1500000US360470118003","Block Group 3; Census Tract 118; Kings County; New York","420","106","50","32","46","69","19","26","7","13","24","20","38","47","15","19","1","2","10","16","14","21","42","35","31","20","61","60","7","9","18","18","37","31",
"1500000US360470119011","Block Group 1; Census Tract 119.01; Kings County; New York","178","48","0","13","0","13","5","8","12","18","10","18","0","13","0","13","0","13","0","13","7","11","0","13","31","29","26","25","23","19","10","13","54","24",
"1500000US360470119012","Block Group 2; Census Tract 119.01; Kings County; New York","441","99","0","13","0","13","0","13","12","14","0","13","4","6","0","13","4","6","4","8","24","24","41","28","41","23","62","34","4","7","42","27","203","94",
"1500000US360470119021","Block Group 1; Census Tract 119.02; Kings County; New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US360470120001","Block Group 1; Census Tract 120; Kings County; New York","323","107","3","6","5","7","4","6","15","15","16","18","3","5","19","20","32","30","0","13","15","16","100","95","15","17","27","30","41","29","11","18","17","21",
"1500000US360470121001","Block Group 1; Census Tract 121; Kings County; New York","496","113","20","27","7","11","23","28","0","13","34","50","0","13","0","13","5","8","0","13","9","13","8","13","50","28","103","93","36","26","42","24","159","57",
"1500000US360470121002","Block Group 2; Census Tract 121; Kings County; New York","401","94","0","13","0","13","9","17","0","13","28","19","7","10","0","13","0","13","5","8","7","10","35","36","49","34","71","45","22","19","33","22","135","66",
"1500000US360470122001","Block Group 1; Census Tract 122; Kings County; New York","481","198","0","13","63","67","129","158","0","13","57","71","0","13","11","25","16","22","1","3","79","110","10","16","28","31","14","23","0","13","66","65","7","22",
"1500000US360470122002","Block Group 2; Census Tract 122; Kings County; New York","549","154","17","21","62","57","61","98","0","13","0","13","23","38","0","13","56","56","0","13","51","51","0","13","30","30","77","81","30","48","84","74","58","58",
"1500000US360470122003","Block Group 3; Census Tract 122; Kings County; New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US360470122004","Block Group 4; Census Tract 122; Kings County; New York","516","145","43","47","0","13","43","58","51","59","16","25","30","22","39","46","52","64","0","13","0","13","56","53","20","21","36","61","33","37","34","35","63","46",
"1500000US360470126001","Block Group 1; Census Tract 126; Kings County; New York","365","99","8","12","23","19","5","8","17","18","25","22","22","34","24","26","12","12","26","33","0","13","33","36","37","29","38","32","26","24","43","46","26","21",
"1500000US360470126002","Block Group 2; Census Tract 126; Kings County; New York","304","88","37","34","21","24","0","13","8","12","14","18","23","23","8","12","14","22","0","13","26","25","16","15","5","8","14","15","7","12","48","49","63","49",
"1500000US360470126003","Block Group 3; Census Tract 126; Kings County; New York","174","54","6","9","0","13","11","18","12","20","0","13","0","13","7","11","0","13","12","19","7","10","27","23","47","33","20","16","7","12","5","8","13","14",
"1500000US360470127001","Block Group 1; Census Tract 127; Kings County; New York","798","189","67","105","20","23","67","67","0","13","0","13","37","55","0","13","37","55","65","103","0","13","19","31","25","26","105","102","59","54","68","58","229","83",
"1500000US360470127002","Block Group 2; Census Tract 127; Kings County; New York","446","102","52","42","0","13","0","13","14","24","16","31","0","13","9","15","0","13","0","13","9","13","8","13","0","13","10","16","28","43","80","49","220","79",
"1500000US360470127003","Block Group 3; Census Tract 127; Kings County; New York","511","93","62","52","134","81","23","27","12","19","28","41","52","62","13","23","27","34","0","13","113","70","0","13","0","13","47","70","0","13","0","13","0","13",
"1500000US360470128011","Block Group 1; Census Tract 128.01; Kings County; New York","773","157","50","35","10","13","16","19","40","28","42","37","61","55","15","18","5","8","18","22","9","11","110","49","189","122","30","22","25","22","68","43","85","60",
"1500000US360470129011","Block Group 1; Census Tract 129.01; Kings County; New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US360470129012","Block Group 2; Census Tract 129.01; Kings County; New York","296","86","11","17","0","13","3","5","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","20","21","30","36","6","16","40","32","186","78",
"1500000US360470129013","Block Group 3; Census Tract 129.01; Kings County; New York","263","74","41","64","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","5","10","0","13","19","30","0","13","14","11","0","13","184","65",
"1500000US360470129014","Block Group 4; Census Tract 129.01; Kings County; New York","362","118","13","19","0","13","0","13","0","13","0","13","0","13","0","13","12","20","0","13","27","31","14","22","5","8","28","40","10","16","21","24","232","100",
"1500000US360470129021","Block Group 1; Census Tract 129.02; Kings County; New York","313","110","0","13","0","13","0","13","0","13","0","13","0","13","13","23","0","13","0","13","0","13","0","13","6","11","10","11","22","29","45","57","217","91",
"1500000US360470129022","Block Group 2; Census Tract 129.02; Kings County; New York","1366","180","58","59","92","63","0","13","0","13","20","22","0","13","69","64","15","20","42","39","41","43","38","45","146","72","68","47","125","84","120","65","532","159",
"1500000US360470130001","Block Group 1; Census Tract 130; Kings County; New York","447","130","11","18","6","9","0","13","47","50","54","31","19","30","0","13","3","6","9","15","73","77","54","67","33","42","8","15","46","53","44","36","40","51",
"1500000US360470130002","Block Group 2; Census Tract 130; Kings County; New York","596","144","59","55","27","29","11","18","11","15","85","95","0","13","12","19","41","34","31","34","43","49","53","56","90","65","25","29","38","52","22","28","48","43",
"1500000US360470130003","Block Group 3; Census Tract 130; Kings County; New York","322","104","37","46","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","12","20","16","25","93","70","19","31","13","21","25","23","107","63",
"1500000US360470130004","Block Group 4; Census Tract 130; Kings County; New York","419","122","0","13","12","19","16","20","21","24","0","13","0","13","35","52","4","7","0","13","16","24","24","34","95","75","106","68","50","52","30","28","10","17",
"1500000US360470131001","Block Group 1; Census Tract 131; Kings County; New York","528","150","9","14","79","89","38","54","0","13","13","22","0","13","51","55","0","13","25","38","58","52","21","25","29","37","56","46","35","34","12","18","102","63",
"1500000US360470131002","Block Group 2; Census Tract 131; Kings County; New York","315","104","26","30","0","13","0","13","0","13","10","15","0","13","37","62","0","13","10","15","0","13","0","13","0","13","22","34","18","21","47","34","145","64",
"1500000US360470131003","Block Group 3; Census Tract 131; Kings County; New York","316","89","46","57","0","13","0","13","10","16","0","13","0","13","0","13","0","13","0","13","1","2","0","13","20","24","9","15","19","22","40","29","171","62",
"1500000US360470131004","Block Group 4; Census Tract 131; Kings County; New York","615","263","10","15","69","63","8","13","31","32","0","13","0","13","0","13","0","13","48","53","0","13","0","13","167","239","45","32","37","32","46","37","154","68",
"1500000US360470132001","Block Group 1; Census Tract 132; Kings County; New York","285","76","6","10","21","20","7","10","0","13","47","42","0","13","15","23","7","11","0","13","29","35","34","23","30","26","25","27","60","45","4","6","0","13",
"1500000US360470132002","Block Group 2; Census Tract 132; Kings County; New York","445","137","21","29","31","39","0","13","0","13","21","32","0","13","14","16","28","46","5","8","50","47","3","4","28","28","28","22","63","50","40","42","113","111",
"1500000US360470133001","Block Group 1; Census Tract 133; Kings County; New York","330","80","0","13","0","13","10","16","0","13","0","13","12","19","0","13","0","13","0","13","10","15","10","16","66","51","8","12","18","22","16","23","180","61",
"1500000US360470133002","Block Group 2; Census Tract 133; Kings County; New York","378","76","0","13","0","13","0","13","0","13","0","13","15","22","0","13","11","17","0","13","13","21","0","13","14","21","10","16","14","17","67","38","234","74",
"1500000US360470133003","Block Group 3; Census Tract 133; Kings County; New York","696","183","10","15","0","13","11","16","11","18","0","13","9","15","0","13","0","13","0","13","30","33","50","47","12","20","65","46","41","42","136","117","321","134",
"1500000US360470133004","Block Group 4; Census Tract 133; Kings County; New York","380","101","23","37","0","13","0","13","0","13","0","13","11","16","0","13","0","13","0","13","0","13","36","43","34","51","30","33","24","26","33","30","189","84",
"1500000US360470134001","Block Group 1; Census Tract 134; Kings County; New York","524","120","0","13","0","13","0","13","51","81","21","25","0","13","62","68","0","13","0","13","44","38","25","27","34","40","98","55","91","66","21","20","77","58",
"1500000US360470134002","Block Group 2; Census Tract 134; Kings County; New York","474","125","15","24","0","13","0","13","0","13","0","13","13","21","0","13","19","29","0","13","0","13","35","31","95","67","59","43","115","72","35","32","88","60",
"1500000US360470134003","Block Group 3; Census Tract 134; Kings County; New York","427","95","28","31","44","69","10","16","0","13","47","41","0","13","16","22","19","30","43","57","9","16","0","13","51","52","20","23","22","24","49","38","69","48",
"1500000US360470135001","Block Group 1; Census Tract 135; Kings County; New York","416","136","0","13","15","24","0","13","10","16","0","13","18","28","0","13","0","13","0","13","29","43","0","13","42","30","40","33","9","14","54","36","199","119",
"1500000US360470135002","Block Group 2; Census Tract 135; Kings County; New York","481","103","0","13","0","13","0","13","0","13","11","17","0","13","12","19","0","13","25","28","0","13","18","16","17","18","61","44","13","19","53","36","271","89",
"1500000US360470135003","Block Group 3; Census Tract 135; Kings County; New York","653","152","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","47","44","10","15","83","92","49","45","128","124","336","112",
"1500000US360470136001","Block Group 1; Census Tract 136; Kings County; New York","303","92","0","13","0","13","0","13","0","13","78","54","0","13","0","13","18","30","0","13","21","30","44","43","0","13","19","21","26","40","10","19","87","71",
"1500000US360470136002","Block Group 2; Census Tract 136; Kings County; New York","319","159","0","13","0","13","0","13","6","11","9","15","15","24","0","13","0","13","2","3","0","13","32","41","30","35","0","13","95","137","65","54","65","43",
"1500000US360470136003","Block Group 3; Census Tract 136; Kings County; New York","485","192","0","13","0","13","0","13","0","13","10","15","118","156","0","13","0","13","9","14","47","43","69","65","42","34","30","33","15","24","24","27","121","70",
"1500000US360470136004","Block Group 4; Census Tract 136; Kings County; New York","389","92","0","13","9","13","0","13","0","13","0","13","18","27","33","47","86","68","0","13","0","13","25","27","68","50","34","34","20","23","19","30","77","43",
"1500000US360470137001","Block Group 1; Census Tract 137; Kings County; New York","480","97","0","13","0","13","0","13","0","13","0","13","10","17","0","13","0","13","0","13","66","63","0","13","37","30","31","28","43","35","65","35","228","90",
"1500000US360470137002","Block Group 2; Census Tract 137; Kings County; New York","453","121","30","32","0","13","0","13","20","26","11","19","9","14","0","13","6","10","0","13","42","60","28","26","0","13","46","40","35","28","87","75","139","56",
"1500000US360470137003","Block Group 3; Census Tract 137; Kings County; New York","545","146","47","51","23","18","0","13","35","41","22","24","12","18","0","13","0","13","0","13","0","13","17","25","57","82","64","52","29","27","51","32","188","66",
"1500000US360470138001","Block Group 1; Census Tract 138; Kings County; New York","592","137","7","11","0","13","0","13","8","14","6","10","17","22","10","16","0","13","0","13","31","35","127","72","69","75","37","35","97","82","81","68","102","60",
"1500000US360470138002","Block Group 2; Census Tract 138; Kings County; New York","376","117","19","23","0","13","7","12","0","13","0","13","7","11","0","13","0","13","26","36","8","14","61","51","42","35","81","58","7","12","74","89","44","36",
"1500000US360470138003","Block Group 3; Census Tract 138; Kings County; New York","327","95","28","33","11","18","10","15","6","9","0","13","23","26","14","13","0","13","0","13","38","43","0","13","73","44","58","53","18","30","20","21","28","27",
"1500000US360470139001","Block Group 1; Census Tract 139; Kings County; New York","336","99","18","22","27","38","0","13","0","13","0","13","14","24","0","13","1","3","0","13","24","36","28","34","8","14","20","27","21","34","42","45","133","70",
"1500000US360470139002","Block Group 2; Census Tract 139; Kings County; New York","372","114","10","16","0","13","0","13","14","20","0","13","0","13","0","13","0","13","0","13","31","36","28","30","23","26","60","63","10","17","103","64","93","65",
"1500000US360470139003","Block Group 3; Census Tract 139; Kings County; New York","430","146","0","13","0","13","22","33","0","13","7","11","0","13","0","13","14","19","13","19","9","15","1","3","36","44","0","13","21","26","33","39","274","140",
"1500000US360470139004","Block Group 4; Census Tract 139; Kings County; New York","284","87","9","15","0","13","9","15","28","42","0","13","0","13","0","13","0","13","0","13","22","26","42","48","15","25","0","13","11","16","47","45","101","59",
"1500000US360470140001","Block Group 1; Census Tract 140; Kings County; New York","409","130","5","8","0","13","0","13","15","25","3","6","36","29","8","13","5","8","83","118","50","39","72","40","54","44","12","13","32","30","26","26","8","12",
"1500000US360470140002","Block Group 2; Census Tract 140; Kings County; New York","383","117","115","117","0","13","6","11","13","19","26","33","0","13","15","16","0","13","2","4","21","19","15","16","30","22","15","18","26","30","17","16","82","38",
"1500000US360470141011","Block Group 1; Census Tract 141.01; Kings County; New York","519","62","50","61","1","3","0","13","5","8","0","13","0","13","15","16","0","13","34","43","0","13","14","17","32","26","34","27","66","38","47","28","221","62",
"1500000US360470141021","Block Group 1; Census Tract 141.02; Kings County; New York","548","228","13","20","0","13","0","13","8","12","0","13","0","13","0","13","0","13","64","100","10","17","10","16","137","189","33","28","34","28","54","34","185","67",
"1500000US360470141022","Block Group 2; Census Tract 141.02; Kings County; New York","336","71","0","13","31","48","10","16","8","12","0","13","0","13","19","29","0","13","0","13","0","13","7","11","19","19","14","16","28","24","16","13","184","64",
"1500000US360470142001","Block Group 1; Census Tract 142; Kings County; New York","415","94","15","17","21","34","9","14","9","14","9","14","43","46","10","15","0","13","0","13","25","23","32","28","39","44","93","58","15","17","50","37","45","44",
"1500000US360470142002","Block Group 2; Census Tract 142; Kings County; New York","371","122","9","13","0","13","0","13","8","13","10","16","34","39","48","62","0","13","10","15","14","21","65","59","83","75","17","18","12","18","50","46","11","16",
"1500000US360470142003","Block Group 3; Census Tract 142; Kings County; New York","500","134","64","52","0","13","0","13","8","14","9","14","0","13","29","43","40","48","0","13","88","85","27","33","62","79","25","39","15","13","26","35","107","64",
"1500000US360470143001","Block Group 1; Census Tract 143; Kings County; New York","542","144","62","90","15","24","0","13","0","13","0","13","0","13","33","50","0","13","11","17","35","38","24","29","87","60","70","62","18","28","48","42","139","78",
"1500000US360470143002","Block Group 2; Census Tract 143; Kings County; New York","403","110","12","17","0","13","0","13","9","17","0","13","0","13","3","6","11","16","0","13","18","27","6","12","60","50","30","32","96","62","29","23","129","72",
"1500000US360470143003","Block Group 3; Census Tract 143; Kings County; New York","520","149","67","66","0","13","0","13","7","17","15","19","0","13","0","13","0","13","0","13","32","40","14","22","79","83","17","22","43","63","51","42","195","112",
"1500000US360470145001","Block Group 1; Census Tract 145; Kings County; New York","557","104","15","25","0","13","0","13","0","13","0","13","0","13","0","13","0","13","25","39","39","49","17","26","86","55","100","72","13","21","13","20","249","89",
"1500000US360470145002","Block Group 2; Census Tract 145; Kings County; New York","639","256","16","26","0","13","0","13","39","44","0","13","0","13","0","13","0","13","0","13","14","23","73","56","38","37","28","33","44","45","258","226","129","92",
"1500000US360470145003","Block Group 3; Census Tract 145; Kings County; New York","286","128","15","24","0","13","6","13","8","12","0","13","0","13","0","13","0","13","0","13","0","13","0","13","125","100","11","18","36","39","61","57","24","28",
"1500000US360470145004","Block Group 4; Census Tract 145; Kings County; New York","444","156","15","23","0","13","20","32","14","22","0","13","9","17","0","13","68","103","0","13","0","13","13","21","100","74","18","21","16","26","66","46","105","62",
"1500000US360470147001","Block Group 1; Census Tract 147; Kings County; New York","234","71","0","13","0","13","0","13","0","13","0","13","0","13","0","13","5","9","6","9","0","13","0","13","28","25","13","14","26","23","29","24","127","65",
"1500000US360470147002","Block Group 2; Census Tract 147; Kings County; New York","611","117","6","10","6","9","0","13","0","13","0","13","0","13","0","13","42","33","6","9","0","13","57","37","62","32","100","77","54","31","41","35","237","75",
"1500000US360470148001","Block Group 1; Census Tract 148; Kings County; New York","216","60","0","13","28","34","8","9","10","11","5","7","5","7","24","29","5","7","18","26","0","13","10","12","10","13","17","17","4","8","25","30","47","33",
"1500000US360470148002","Block Group 2; Census Tract 148; Kings County; New York","215","66","4","8","0","13","0","13","19","29","0","13","0","13","13","17","36","36","10","11","9","14","4","8","56","44","13","20","0","13","10","10","41","32",
