"GEO_ID","NAME","B08303_001E","B08303_001M","B08303_002E","B08303_002M","B08303_003E","B08303_003M","B08303_004E","B08303_004M","B08303_005E","B08303_005M","B08303_006E","B08303_006M","B08303_007E","B08303_007M","B08303_008E","B08303_008M","B08303_009E","B08303_009M","B08303_010E","B08303_010M","B08303_011E","B08303_011M","B08303_012E","B08303_012M","B08303_013E","B08303_013M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than 5 minutes","Margin of Error!!Total:!!Less than 5 minutes","Estimate!!Total:!!5 to 9 minutes","Margin of Error!!Total:!!5 to 9 minutes","Estimate!!Total:!!10 to 14 minutes","Margin of Error!!Total:!!10 to 14 minutes","Estimate!!Total:!!15 to 19 minutes","Margin of Error!!Total:!!15 to 19 minutes","Estimate!!Total:!!20 to 24 minutes","Margin of Error!!Total:!!20 to 24 minutes","Estimate!!Total:!!25 to 29 minutes","Margin of Error!!Total:!!25 to 29 minutes","Estimate!!Total:!!30 to 34 minutes","Margin of Error!!Total:!!30 to 34 minutes","Estimate!!Total:!!35 to 39 minutes","Margin of Error!!Total:!!35 to 39 minutes","Estimate!!Total:!!40 to 44 minutes","Margin of Error!!Total:!!40 to 44 minutes","Estimate!!Total:!!45 to 59 minutes","Margin of Error!!Total:!!45 to 59 minutes","Estimate!!Total:!!60 to 89 minutes","Margin of Error!!Total:!!60 to 89 minutes","Estimate!!Total:!!90 or more minutes","Margin of Error!!Total:!!90 or more minutes",
"1500000US360050027021","Block Group 1; Census Tract 27.02; Bronx County; New York","477","258","0","13","0","13","62","72","36","56","14","22","0","13","52","69","0","13","36","59","67","70","210","147","0","13",
"1500000US360050027022","Block Group 2; Census Tract 27.02; Bronx County; New York","173","122","11","21","0","13","5","12","0","13","3","8","0","13","54","76","0","13","11","22","18","28","71","81","0","13",
"1500000US360050027023","Block Group 3; Census Tract 27.02; Bronx County; New York","406","243","0","13","0","13","13","19","47","58","48","75","25","38","0","13","29","46","65","67","75","93","104","132","0","13",
"1500000US360050027024","Block Group 4; Census Tract 27.02; Bronx County; New York","470","296","0","13","0","13","0","13","0","13","93","100","111","143","130","134","0","13","0","13","50","78","46","46","40","34",
"1500000US360050028001","Block Group 1; Census Tract 28; Bronx County; New York","596","236","0","13","0","13","66","74","0","13","65","75","24","43","117","139","0","13","0","13","193","184","62","97","69","111",
"1500000US360050028002","Block Group 2; Census Tract 28; Bronx County; New York","651","248","0","13","0","13","20","35","65","77","60","72","105","85","119","110","14","25","56","73","65","68","101","82","46","81",
"1500000US360050028003","Block Group 3; Census Tract 28; Bronx County; New York","354","235","25","45","0","13","19","43","0","13","21","40","0","13","50","63","0","13","0","13","56","62","145","132","38","66",
"1500000US360050028004","Block Group 4; Census Tract 28; Bronx County; New York","762","230","0","13","0","13","0","13","65","87","98","94","181","170","67","89","0","13","97","132","82","108","172","129","0","13",
"1500000US360050031001","Block Group 1; Census Tract 31; Bronx County; New York","1033","284","36","52","40","48","189","249","70","51","90","55","0","13","115","67","45","40","64","41","169","119","159","97","56","64",
"1500000US360050033001","Block Group 1; Census Tract 33; Bronx County; New York","228","108","12","23","24","49","0","13","51","60","12","23","0","13","18","37","0","13","0","13","104","86","4","11","3","9",
"1500000US360050033002","Block Group 2; Census Tract 33; Bronx County; New York","327","144","0","13","19","31","23","39","0","13","0","13","21","35","55","52","0","13","44","64","143","113","22","33","0","13",
"1500000US360050033003","Block Group 3; Census Tract 33; Bronx County; New York","416","234","0","13","13","23","9","22","40","59","24","40","0","13","275","200","16","28","0","13","0","13","39","65","0","13",
"1500000US360050035001","Block Group 1; Census Tract 35; Bronx County; New York","278","145","0","13","0","13","0","13","0","13","18","27","0","13","52","61","19","31","50","52","95","81","5","10","39","55",
"1500000US360050035002","Block Group 2; Census Tract 35; Bronx County; New York","265","145","0","13","9","16","13","20","0","13","25","31","0","13","47","77","21","33","0","13","95","68","55","55","0","13",
"1500000US360050035003","Block Group 3; Census Tract 35; Bronx County; New York","524","230","0","13","0","13","52","45","43","65","70","72","0","13","44","63","43","65","0","13","96","77","176","126","0","13",
"1500000US360050037001","Block Group 1; Census Tract 37; Bronx County; New York","80","72","0","13","0","13","0","13","22","34","0","13","0","13","0","13","0","13","24","33","0","13","34","56","0","13",
"1500000US360050038001","Block Group 1; Census Tract 38; Bronx County; New York","264","134","0","13","18","20","3","9","0","13","24","22","0","13","19","19","0","13","0","13","72","67","118","107","10","23",
"1500000US360050039001","Block Group 1; Census Tract 39; Bronx County; New York","646","320","0","13","43","77","0","13","92","129","104","121","0","13","123","117","0","13","43","65","50","76","191","114","0","13",
"1500000US360050039002","Block Group 2; Census Tract 39; Bronx County; New York","349","277","0","13","0","13","0","13","0","13","149","166","40","64","0","13","0","13","0","13","0","13","160","145","0","13",
"1500000US360050039003","Block Group 3; Census Tract 39; Bronx County; New York","882","560","119","171","0","13","0","13","32","43","0","13","0","13","243","169","98","115","0","13","358","243","0","13","32","46",
"1500000US360050039004","Block Group 4; Census Tract 39; Bronx County; New York","222","291","0","13","0","13","16","32","0","13","0","13","0","13","0","13","0","13","0","13","172","260","16","31","18","35",
"1500000US360050039005","Block Group 5; Census Tract 39; Bronx County; New York","330","240","0","13","0","13","0","13","0","13","6","10","40","43","0","13","0","13","0","13","66","91","218","189","0","13",
"1500000US360050040011","Block Group 1; Census Tract 40.01; Bronx County; New York","503","145","0","13","45","34","24","26","63","42","60","52","5","7","24","33","0","13","43","45","37","35","168","106","34","35",
"1500000US360050041001","Block Group 1; Census Tract 41; Bronx County; New York","570","311","0","13","36","57","0","13","64","98","0","13","0","13","44","58","0","13","120","118","111","125","93","117","102","106",
"1500000US360050041002","Block Group 2; Census Tract 41; Bronx County; New York","438","324","0","13","0","13","0","13","0","13","0","13","0","13","140","119","0","13","0","13","144","195","61","66","93","107",
"1500000US360050041003","Block Group 3; Census Tract 41; Bronx County; New York","140","204","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","98","140","42","67",
"1500000US360050041004","Block Group 4; Census Tract 41; Bronx County; New York","542","278","0","13","0","13","0","13","0","13","112","139","0","13","204","193","0","13","0","13","97","104","129","164","0","13",
"1500000US360050042001","Block Group 1; Census Tract 42; Bronx County; New York","505","326","0","13","0","13","0","13","101","118","0","13","36","57","0","13","50","86","0","13","235","144","50","68","33","51",
"1500000US360050042002","Block Group 2; Census Tract 42; Bronx County; New York","288","239","0","13","0","13","116","111","0","13","0","13","0","13","25","34","0","13","41","65","78","105","28","45","0","13",
"1500000US360050042003","Block Group 3; Census Tract 42; Bronx County; New York","613","265","0","13","47","59","0","13","0","13","0","13","0","13","228","204","0","13","0","13","110","132","146","138","82","105",
"1500000US360050042004","Block Group 4; Census Tract 42; Bronx County; New York","818","478","0","13","0","13","36","54","112","89","0","13","0","13","41","62","0","13","107","141","235","160","287","198","0","13",
"1500000US360050042005","Block Group 5; Census Tract 42; Bronx County; New York","626","373","28","48","0","13","0","13","31","54","243","313","33","54","24","46","0","13","77","112","29","58","122","117","39","53",
"1500000US360050042006","Block Group 6; Census Tract 42; Bronx County; New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US360050042007","Block Group 7; Census Tract 42; Bronx County; New York","215","242","0","13","0","13","0","13","70","117","0","13","0","13","0","13","0","13","0","13","117","119","0","13","28","47",
"1500000US360050043001","Block Group 1; Census Tract 43; Bronx County; New York","339","192","0","13","0","13","42","56","0","13","14","22","0","13","0","13","101","114","0","13","108","115","74","68","0","13",
"1500000US360050043002","Block Group 2; Census Tract 43; Bronx County; New York","397","236","0","13","0","13","0","13","10","16","137","109","0","13","62","84","12","19","0","13","89","98","48","60","39","62",
"1500000US360050043003","Block Group 3; Census Tract 43; Bronx County; New York","304","225","0","13","0","13","0","13","0","13","57","69","0","13","104","101","7","15","34","57","40","51","62","78","0","13",
"1500000US360050043004","Block Group 4; Census Tract 43; Bronx County; New York","286","176","0","13","0","13","0","13","0","13","0","13","0","13","75","104","0","13","71","90","60","82","45","48","35","56",
"1500000US360050044001","Block Group 1; Census Tract 44; Bronx County; New York","218","103","0","13","0","13","0","13","0","13","0","13","0","13","38","58","43","57","37","56","30","28","70","67","0","13",
"1500000US360050044002","Block Group 2; Census Tract 44; Bronx County; New York","85","72","0","13","0","13","0","13","0","13","0","13","10","18","23","30","18","20","0","13","24","28","10","18","0","13",
"1500000US360050044003","Block Group 3; Census Tract 44; Bronx County; New York","463","236","0","13","26","38","0","13","31","38","32","50","39","50","89","87","0","13","0","13","70","66","176","123","0","13",
"1500000US360050044004","Block Group 4; Census Tract 44; Bronx County; New York","237","181","0","13","0","13","0","13","31","49","0","13","0","13","123","118","0","13","12","18","15","23","45","51","11","19",
"1500000US360050046001","Block Group 1; Census Tract 46; Bronx County; New York","486","114","0","13","50","60","14","20","0","13","45","52","31","42","81","55","0","13","22","23","64","45","164","79","15","19",
"1500000US360050048001","Block Group 1; Census Tract 48; Bronx County; New York","707","259","0","13","0","13","9","14","39","44","49","50","0","13","48","52","0","13","61","57","67","55","345","206","89","91",
"1500000US360050048002","Block Group 2; Census Tract 48; Bronx County; New York","806","272","0","13","18","28","65","59","21","34","3","7","16","26","176","143","0","13","43","54","139","100","253","153","72","75",
"1500000US360050050011","Block Group 1; Census Tract 50.01; Bronx County; New York","175","93","11","18","18","31","0","13","0","13","0","13","12","20","0","13","0","13","0","13","0","13","129","83","5","8",
"1500000US360050050012","Block Group 2; Census Tract 50.01; Bronx County; New York","494","203","0","13","0","13","30","48","21","36","40","44","0","13","76","62","17","27","29","38","46","52","155","95","80","70",
"1500000US360050050013","Block Group 3; Census Tract 50.01; Bronx County; New York","176","93","18","31","0","13","38","55","39","71","14","23","0","13","0","13","0","13","0","13","18","33","49","51","0","13",
"1500000US360050050014","Block Group 4; Census Tract 50.01; Bronx County; New York","397","155","0","13","21","32","20","30","0","13","0","13","28","42","140","96","0","13","0","13","65","82","84","60","39","44",
"1500000US360050050021","Block Group 1; Census Tract 50.02; Bronx County; New York","618","227","0","13","0","13","22","35","69","79","0","13","20","30","93","98","0","13","0","13","67","68","252","132","95","76",
"1500000US360050050022","Block Group 2; Census Tract 50.02; Bronx County; New York","461","391","0","13","55","88","0","13","0","13","66","71","115","177","77","118","0","13","69","62","50","59","15","32","14","22",
"1500000US360050050023","Block Group 3; Census Tract 50.02; Bronx County; New York","530","220","0","13","22","36","0","13","102","142","42","48","0","13","96","79","16","24","44","57","73","73","135","117","0","13",
"1500000US360050050024","Block Group 4; Census Tract 50.02; Bronx County; New York","453","167","9","17","0","13","25","40","34","39","46","52","30","48","41","47","17","22","45","52","61","56","110","69","35","49",
"1500000US360050051001","Block Group 1; Census Tract 51; Bronx County; New York","164","169","0","13","0","13","0","13","0","13","0","13","0","13","119","111","0","13","45","74","0","13","0","13","0","13",
"1500000US360050051002","Block Group 2; Census Tract 51; Bronx County; New York","791","425","0","13","0","13","0","13","196","157","51","63","38","58","14","36","0","13","87","121","179","164","196","181","30","50",
"1500000US360050051003","Block Group 3; Census Tract 51; Bronx County; New York","536","296","0","13","0","13","142","143","100","157","20","36","0","13","85","137","0","13","2","5","67","105","120","122","0","13",
"1500000US360050052001","Block Group 1; Census Tract 52; Bronx County; New York","279","96","18","26","16","24","17","20","0","13","21","23","0","13","41","42","0","13","0","13","87","51","63","37","16","17",
"1500000US360050052002","Block Group 2; Census Tract 52; Bronx County; New York","313","106","11","8","16","25","5","9","12","14","36","42","0","13","64","58","7","10","14","21","78","64","65","41","5","8",
"1500000US360050053001","Block Group 1; Census Tract 53; Bronx County; New York","691","570","0","13","0","13","0","13","36","59","0","13","0","13","71","96","0","13","17","27","16","35","475","519","76","83",
"1500000US360050053002","Block Group 2; Census Tract 53; Bronx County; New York","519","252","0","13","0","13","10","18","104","124","160","148","0","13","14","25","0","13","0","13","47","57","184","132","0","13",
"1500000US360050054001","Block Group 1; Census Tract 54; Bronx County; New York","261","126","0","13","24","26","0","13","0","13","0","13","24","25","5","10","0","13","35","42","48","49","125","74","0","13",
"1500000US360050054002","Block Group 2; Census Tract 54; Bronx County; New York","1042","328","0","13","58","72","67","82","0","13","42","46","0","13","189","166","0","13","33","54","168","151","393","209","92","62",
"1500000US360050054003","Block Group 3; Census Tract 54; Bronx County; New York","310","172","0","13","0","13","0","13","0","13","0","13","0","13","52","54","0","13","45","53","24","32","54","54","135","145",
"1500000US360050054004","Block Group 4; Census Tract 54; Bronx County; New York","285","165","28","44","0","13","0","13","19","33","0","13","0","13","91","86","23","35","10","16","46","47","68","64","0","13",
"1500000US360050056001","Block Group 1; Census Tract 56; Bronx County; New York","336","177","4","7","53","79","5","7","15","24","59","63","14","21","56","42","24","36","10","14","48","53","48","45","0","13",
"1500000US360050056002","Block Group 2; Census Tract 56; Bronx County; New York","418","271","0","13","52","58","0","13","0","13","28","40","0","13","101","97","15","23","15","25","0","13","198","152","9","15",
"1500000US360050056003","Block Group 3; Census Tract 56; Bronx County; New York","242","140","0","13","0","13","8","11","4","6","0","13","19","30","34","45","0","13","32","23","26","24","88","72","31","32",
"1500000US360050059021","Block Group 1; Census Tract 59.02; Bronx County; New York","628","307","0","13","63","40","67","71","34","48","49","39","0","13","53","52","0","13","0","13","269","186","46","42","47","66",
"1500000US360050059022","Block Group 2; Census Tract 59.02; Bronx County; New York","596","157","0","13","29","43","18","37","18","27","18","30","0","13","40","51","20","42","39","64","92","70","229","121","93","91",
"1500000US360050060001","Block Group 1; Census Tract 60; Bronx County; New York","374","99","0","13","14","16","35","24","22","23","60","56","20","21","34","28","17","24","13","14","65","48","72","46","22","27",
"1500000US360050060002","Block Group 2; Census Tract 60; Bronx County; New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US360050061001","Block Group 1; Census Tract 61; Bronx County; New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US360050061002","Block Group 2; Census Tract 61; Bronx County; New York","1248","414","14","23","12","17","74","60","127","104","159","112","0","13","71","45","35","29","106","104","366","169","18","24","266","299",
"1500000US360050061003","Block Group 3; Census Tract 61; Bronx County; New York","401","158","56","89","0","13","0","13","49","58","13","21","0","13","45","46","4","8","13","22","92","65","129","99","0","13",
"1500000US360050061004","Block Group 4; Census Tract 61; Bronx County; New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US360050062001","Block Group 1; Census Tract 62; Bronx County; New York","189","212","0","13","0","13","0","13","0","13","33","39","0","13","0","13","0","13","52","84","15","27","36","62","53","86",
"1500000US360050062002","Block Group 2; Census Tract 62; Bronx County; New York","562","371","0","13","13","21","96","109","0","13","0","13","0","13","143","178","0","13","0","13","187","192","61","84","62","83",
"1500000US360050062003","Block Group 3; Census Tract 62; Bronx County; New York","425","232","0","13","132","141","17","28","38","64","0","13","37","61","9","14","0","13","0","13","43","70","149","152","0","13",
"1500000US360050062004","Block Group 4; Census Tract 62; Bronx County; New York","435","453","0","13","0","13","0","13","0","13","127","148","0","13","0","13","0","13","0","13","18","32","243","291","47","78",
"1500000US360050062005","Block Group 5; Census Tract 62; Bronx County; New York","139","98","0","13","0","13","0","13","0","13","0","13","0","13","100","92","21","36","0","13","18","28","0","13","0","13",
"1500000US360050063011","Block Group 1; Census Tract 63.01; Bronx County; New York","397","237","0","13","0","13","106","141","0","13","59","73","0","13","28","48","40","82","0","13","46","46","47","63","71","74",
"1500000US360050063012","Block Group 2; Census Tract 63.01; Bronx County; New York","501","281","0","13","0","13","63","100","0","13","0","13","13","26","50","71","45","74","34","40","139","111","157","214","0","13",
"1500000US360050063013","Block Group 3; Census Tract 63.01; Bronx County; New York","212","195","0","13","0","13","125","180","0","13","0","13","0","13","0","13","0","13","43","70","0","13","0","13","44","76",
"1500000US360050063014","Block Group 4; Census Tract 63.01; Bronx County; New York","1637","651","0","13","0","13","205","130","4","44","73","94","30","56","253","249","31","46","0","13","698","530","306","188","37","61",
"1500000US360050063015","Block Group 5; Census Tract 63.01; Bronx County; New York","92","138","0","13","0","13","0","13","0","13","0","13","0","13","0","13","79","133","0","13","13","27","0","13","0","13",
"1500000US360050063016","Block Group 6; Census Tract 63.01; Bronx County; New York","53","46","0","13","0","13","0","13","0","13","11","17","10","16","0","13","0","13","17","40","10","16","5","20","0","13",
"1500000US360050063021","Block Group 1; Census Tract 63.02; Bronx County; New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US360050064001","Block Group 1; Census Tract 64; Bronx County; New York","569","244","0","13","0","13","0","13","43","54","0","13","0","13","85","76","0","13","0","13","177","121","201","202","63","65",
"1500000US360050064002","Block Group 2; Census Tract 64; Bronx County; New York","305","183","0","13","0","13","27","43","24","36","0","13","0","13","30","47","0","13","31","48","121","80","40","49","32","50",
"1500000US360050064003","Block Group 3; Census Tract 64; Bronx County; New York","107","105","0","13","0","13","0","13","40","53","0","13","22","39","0","13","0","13","0","13","45","55","0","13","0","13",
"1500000US360050064004","Block Group 4; Census Tract 64; Bronx County; New York","127","116","0","13","0","13","0","13","0","13","11","17","0","13","0","13","33","50","0","13","18","22","65","70","0","13",
"1500000US360050065001","Block Group 1; Census Tract 65; Bronx County; New York","379","197","21","34","0","13","24","44","72","71","0","13","26","56","81","123","0","13","0","13","59","78","53","79","43","71",
"1500000US360050065002","Block Group 2; Census Tract 65; Bronx County; New York","864","395","0","13","0","13","52","48","71","96","207","181","0","13","105","113","25","42","0","13","205","138","180","164","19","31",
"1500000US360050065003","Block Group 3; Census Tract 65; Bronx County; New York","206","343","0","13","0","13","96","158","0","13","0","13","0","13","110","185","0","13","0","13","0","13","0","13","0","13",
"1500000US360050065004","Block Group 4; Census Tract 65; Bronx County; New York","9","23","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","9","23","0","13","0","13",
"1500000US360050067001","Block Group 1; Census Tract 67; Bronx County; New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1500000US360050067002","Block Group 2; Census Tract 67; Bronx County; New York","413","345","0","13","99","154","0","13","0","13","0","13","0","13","117","184","0","13","0","13","0","13","52","79","145","154",
"1500000US360050067003","Block Group 3; Census Tract 67; Bronx County; New York","142","134","0","13","0","13","0","13","0","13","63","99","0","13","0","13","0","13","0","13","0","13","79","138","0","13",
"1500000US360050067004","Block Group 4; Census Tract 67; Bronx County; New York","544","290","0","13","37","62","0","13","83","100","0","13","0","13","230","219","0","13","0","13","54","93","140","205","0","13",
"1500000US360050067005","Block Group 5; Census Tract 67; Bronx County; New York","413","479","0","13","0","13","105","156","96","142","0","13","0","13","6","10","0","13","109","161","0","13","97","162","0","13",
"1500000US360050067006","Block Group 6; Census Tract 67; Bronx County; New York","429","465","0","13","57","92","0","13","0","13","0","13","0","13","301","452","0","13","0","13","71","115","0","13","0","13",
"1500000US360050068001","Block Group 1; Census Tract 68; Bronx County; New York","383","156","0","13","0","13","3","9","65","65","56","69","11","18","54","47","0","13","22","34","36","51","136","128","0","13",
